iter,bleu
100,1.874802601750455e-155
200,3.003703910173413e-79
300,1.8039571202217923e-79
400,1.9443096461351165e-79
500,2.0653730407415704e-79
600,5.582107940605273e-79
700,8.433077049893827e-79
800,3.267304597672614e-79
900,4.2713302294172267e-79
1000,4.882148162540956e-79
1100,5.1095981289261504e-79
1200,8.68054064940295e-79
1300,0.006732508704566999
1400,0.002758512992979459
1500,4.614070656638077e-79
1600,5.733176895405353e-79
1700,0.013438484133928215
1800,0.00537284965911771
1900,0.009222664666881259
2000,0.017186680134255294
2100,0.004548019047027907
2200,0.017947951392779236
2300,0.01594355334361311
2400,0.04736603475600745
2500,0.015327400502689104
2600,0.06538696985326356
2700,0.05503181556294606
2800,0.0428673807870415
2900,0.04396767624025457
3000,0.08340586930072184
3100,0.0705915090522325
3200,0.08728521853204048
3300,0.04416061885630329
3400,0.05771759311342294
3500,0.09396346837606495
3600,0.054202389726171446
3700,0.09523056395977143
3800,0.11861767057807317
3900,0.1611571541836298
4000,0.13545273147853698
4100,0.12392046996281811
4200,0.1919859820055085
4300,0.21363675980601424
4400,0.16526823070157776
4500,0.1653688072231515
4600,0.22303384833258366
4700,0.27848302081212034
4800,0.26913893818308876
4900,0.21685795812359207
5000,0.3621497098595651
5100,0.3182802762820382
5200,0.34324897488708844
5300,0.2742024887585314
5400,0.3941235195887405
5500,0.33492649886958714
5600,0.3183521309940932
5700,0.4060456754963608
5800,0.36267975217986026
5900,0.34676460208511906
6000,0.39923689798079154
6100,0.4560008806285685
6200,0.45913998864539685
6300,0.5651066577222403
6400,0.4816008456453638
6500,0.48917989367006753
6600,0.5792700338200394
6700,0.5753851836857122
6800,0.6176827871905597
6900,0.6003195484243833
7000,0.6351595307184897
7100,0.5997952235298014
7200,0.6689278729060537
7300,0.6328928564752639
7400,0.6450086715149601
7500,0.6572443488096467
7600,0.7308528143667553
7700,0.7031518591266486
7800,0.7281004842434788
7900,0.698791092290856
8000,0.7062215905394964
8100,0.7616529071863616
8200,0.8050937203578169
8300,0.7797819809065775
8400,0.7838091812034378
8500,0.7993996502306815
8600,0.7984705465029763
8700,0.8291454199339546
8800,0.8687206181626572
8900,0.7872800795082372
9000,0.8434385525054955
9100,0.8610529398212335
9200,0.9069301884702307
9300,0.8755754673391282
9400,0.89756708718178
9500,0.8968103540665134
9600,0.8724788246442106
9700,0.9142124533147553
9800,0.8784551716796005
9900,0.838763847850499
10000,0.8753370522959847
10100,0.951960924960908
10200,0.919582670373904
10300,0.9417657376796319
10400,0.8940949356034593
10500,0.962879469732923
10600,0.9767664283552158
10700,0.9689754672478642
10800,0.8874008280449229
10900,0.9285629783787147
11000,0.9080325092459866
11100,0.9201116274157506
11200,0.944889230224349
11300,0.9513188852341312
11400,0.9730171033868791
11500,0.9864345888416076
11600,0.93
11700,0.9753728496591176
11800,0.9557893006746742
11900,0.9780352445018614
12000,0.9523441762368886
12100,0.9451967137130319
12200,0.9503000529148884
12300,0.9853806122993283
12400,0.9634995215065133
12500,0.99
12600,0.9034636427648348
12700,0.954889230224349
12800,0.92
12900,0.954889230224349
13000,0.96
13100,0.9353728496591177
13200,0.97
13300,0.92
13400,0.9489263329150649
13500,1.0
13600,0.9853728496591176
13700,0.9653728496591176
13800,0.97
13900,0.9653728496591176
14000,0.9614761292876657
14100,0.92
14200,0.9359460355750135
14300,0.9224439174709832
14400,0.9766917348932489
14500,0.9870710678118655
14600,0.9654108226905395
14700,0.9753728496591176
14800,0.96
14900,0.98
15000,0.9654108226905395
15100,0.97
15200,0.9808352657993626
15300,0.9507456993182353
15400,0.9576847940599261
15500,0.98
15600,0.9653728496591176
15700,0.94
15800,0.96
15900,0.9454108226905394
16000,0.9659460355750136
16100,0.9354108226905393
16200,0.9454108226905394
16300,0.974889230224349
16400,0.98
16500,0.9753728496591176
16600,0.984889230224349
16700,0.9818920711500272
16800,1.0
16900,0.9454108226905394
17000,0.9759460355750136
17100,0.984889230224349
17200,0.96
17300,0.9418920711500272
17400,0.95
17500,0.9953728496591177
17600,0.994889230224349
17700,1.0
17800,0.9754108226905395
17900,1.0
18000,0.9806859140761844
18100,0.9373028938405664
18200,0.9753728496591176
18300,0.98
18400,0.98
18500,0.96
18600,0.9603000529148883
18700,0.9659460355750136
18800,0.930783672349657
18900,0.9708352657993626
19000,0.9832355807586396
19100,0.95
19200,0.98
19300,0.9513188852341312
19400,0.9953728496591177
19500,0.9103000529148885
19600,0.9113188852341313
19700,0.98
19800,0.97
19900,0.9859460355750136
20000,0.97
20100,0.97
20200,1.0
20300,0.9827571074872029
20400,0.98
20500,0.94
20600,0.971971321679799
20700,0.97
20800,1.0
20900,0.9367297079246708
21000,0.9627003678741652
21100,0.98
21200,0.98
21300,0.98
21400,0.9754108226905395
21500,0.99
21600,0.97
21700,0.99
21800,0.9814361087953248
21900,0.98
22000,0.9753728496591176
22100,0.9759460355750136
22200,0.924889230224349
22300,0.97
22400,0.97
22500,0.984889230224349
22600,0.97
22700,0.931971321679799
22800,0.98
22900,0.97
23000,0.95
23100,0.9810189826380901
23200,0.95
23300,0.99
23400,0.9754108226905394
23500,0.957289545183626
23600,0.9653728496591176
23700,0.9459460355750136
23800,0.97
23900,0.9513981357639031
24000,0.98
24100,0.9751892831392374
24200,0.94
24300,0.9607836723496571
24400,0.9659460355750136
24500,0.9559460355750136
24600,0.99
24700,0.9759460355750136
24800,0.97
24900,0.99
25000,0.9802620798834667
25100,0.95
25200,0.95
25300,0.984889230224349
25400,0.96
25500,0.9353728496591177
25600,0.9954108226905393
25700,0.9759460355750136
25800,0.99
25900,0.9711091864659837
26000,0.98
26100,0.98
26200,0.974889230224349
26300,0.9451150781157932
26400,0.96
26500,0.954889230224349
26600,0.98
26700,0.96
26800,0.98
26900,0.97
27000,0.9813568582655531
27100,0.95
27200,0.9759460355750136
27300,0.96
27400,0.9859460355750136
27500,0.97
27600,0.974889230224349
27700,0.96
27800,0.9672649208091448
27900,0.95
28000,0.98
28100,0.9559460355750136
28200,0.99
28300,0.9854108226905393
28400,0.94
28500,0.9759460355750136
28600,0.934889230224349
28700,0.9653728496591176
28800,0.9602620798834667
28900,0.9703000529148885
29000,0.96
29100,0.99
29200,0.9759460355750136
29300,0.96
29400,0.96
29500,0.93
29600,0.96
29700,0.9954108226905395
29800,0.95
29900,0.97
30000,0.9697784604486981
30100,0.9708352657993626
30200,0.974889230224349
30300,0.95
30400,0.98
30500,0.95
30600,0.97
30700,0.99
30800,0.9753728496591176
30900,0.95
31000,0.94
31100,0.9797784604486981
31200,0.9853728496591176
31300,0.9654108226905393
31400,0.95
31500,0.9359460355750135
31600,0.9402620798834667
31700,0.99
31800,0.94
31900,0.98
32000,0.9813568582655529
32100,0.9453728496591176
32200,0.94
32300,0.97
32400,0.9559460355750136
32500,0.9659460355750136
32600,0.9118920711500271
32700,0.95
32800,0.9156729025740061
32900,0.96
33000,0.9813568582655529
33100,0.9613188852341312
33200,1.0
33300,0.9554108226905395
33400,0.9553728496591176
33500,0.9753728496591176
33600,0.9659460355750136
33700,0.964889230224349
33800,0.97
33900,0.9653728496591176
34000,0.98
34100,1.0
34200,0.9654108226905395
34300,0.9659460355750136
34400,0.98
34500,0.9613188852341312
34600,0.9659460355750136
34700,0.9603000529148885
34800,0.95
34900,0.9659460355750136
35000,0.96
35100,0.9459460355750136
35200,0.99
35300,0.9653728496591176
35400,0.9853728496591176
35500,0.984889230224349
35600,0.9659460355750136
35700,0.98
35800,0.944889230224349
35900,0.9754108226905394
36000,0.98
36100,0.98
36200,0.96
36300,0.9754108226905395
36400,0.97
36500,0.984889230224349
36600,0.9859460355750136
36700,0.9754108226905395
36800,0.9654108226905395
36900,0.94
37000,0.9459460355750136
37100,0.9603000529148885
37200,0.9203000529148885
37300,0.9459460355750136
37400,0.97
37500,0.964889230224349
37600,0.97
37700,0.9579063336112281
37800,0.96
37900,0.99
38000,0.97
38100,0.98
38200,0.9703000529148883
38300,0.9607836723496571
38400,0.97
38500,0.96
38600,0.984889230224349
38700,0.97
38800,0.98
38900,0.954889230224349
39000,0.9502620798834667
39100,0.96
39200,0.9516432907621577
39300,0.9959460355750136
39400,0.97
39500,0.96
39600,0.98
39700,0.9854108226905393
39800,0.974889230224349
39900,0.9654108226905395
40000,0.9718920711500272
40100,0.9673028938405666
40200,0.97
40300,0.99
40400,0.9753728496591176
40500,0.95
40600,0.95
40700,0.9559460355750136
40800,0.9606627329162453
40900,0.961135318714251
41000,0.97
41100,0.9559460355750136
41200,0.984889230224349
41300,0.97
41400,0.9657893006746741
41500,0.970783672349657
41600,0.9659460355750136
41700,0.99
41800,0.97
41900,0.99
42000,0.974889230224349
42100,0.96
42200,0.99
42300,0.9653728496591176
42400,0.9459460355750136
42500,0.9507836723496571
42600,0.9953728496591177
42700,0.9753728496591176
42800,0.9459460355750136
42900,0.9557893006746742
43000,0.9757893006746741
43100,0.97
43200,0.9553728496591176
43300,0.9854108226905393
43400,0.9653728496591176
43500,0.9830171033868791
43600,0.9719602980362145
43700,0.94
43800,0.98
43900,0.9508216453810787
44000,0.95
44100,0.99
44200,0.9551513101078157
44300,0.9524439174709832
44400,0.98
44500,0.94
44600,0.98
44700,0.9753728496591176
44800,0.994889230224349
44900,0.99
45000,0.95
45100,0.9554108226905393
45200,0.97
45300,0.96
45400,0.96
45500,0.9656729025740062
45600,0.9853728496591176
45700,0.9859460355750136
45800,0.96
45900,0.9767813013743762
46000,0.9659460355750136
46100,0.9659460355750136
46200,0.97
46300,1.0
46400,0.9454108226905393
46500,0.96
46600,0.99
46700,0.99
46800,0.9659460355750136
46900,0.9554108226905395
47000,0.9713188852341312
47100,0.974889230224349
47200,0.97
47300,0.96
47400,0.9613568582655528
47500,0.9313188852341312
47600,0.96
47700,0.97
47800,0.99
47900,0.94
48000,0.9653728496591176
48100,0.99
48200,0.97
48300,0.9970710678118655
48400,0.99
48500,0.994889230224349
48600,0.96
48700,0.95
48800,0.97
48900,0.99
49000,0.97
49100,0.954889230224349
49200,0.9754108226905395
49300,0.98
49400,0.9903000529148884
49500,0.984889230224349
49600,0.98
49700,0.944889230224349
49800,0.9938260294162785
49900,0.954889230224349
50000,0.964889230224349
50100,0.95
50200,0.96
50300,0.9554108226905393
50400,0.98
50500,0.9607836723496571
50600,0.98
50700,0.98
50800,0.97
50900,0.9562460884899019
51000,0.9767676809560925
51100,0.97
51200,0.9554108226905393
51300,0.9618920711500272
51400,0.99
51500,0.964889230224349
51600,0.97
51700,0.9434830339039985
51800,0.9541113361690051
51900,0.9453728496591176
52000,0.98
52100,0.9854108226905393
52200,0.96
52300,0.97
52400,0.98
52500,0.98
52600,0.95
52700,0.9507456993182353
52800,0.98
52900,0.96
53000,0.954889230224349
53100,0.9859460355750136
53200,0.9808352657993626
53300,0.95
53400,0.944889230224349
53500,0.98
53600,0.9713188852341312
53700,0.98
53800,0.98
53900,0.9754108226905394
54000,0.934889230224349
54100,0.944889230224349
54200,0.9359460355750135
54300,0.9653728496591176
54400,0.97
54500,0.984889230224349
54600,0.954889230224349
54700,0.9924439174709832
54800,0.97
54900,0.9953728496591177
55000,0.98
55100,0.99
55200,0.964889230224349
55300,0.99
55400,0.9954108226905395
55500,0.9454108226905394
55600,0.984889230224349
55700,0.9654108226905395
55800,0.9854108226905393
55900,0.97
56000,0.98
56100,0.98
56200,0.9759460355750136
56300,0.97
56400,0.9813188852341312
56500,0.9808352657993626
56600,0.98
56700,0.9613188852341312
56800,0.95
56900,0.9759460355750136
57000,0.9754108226905394
57100,0.984889230224349
57200,0.98
57300,0.9908352657993627
57400,0.9853728496591176
57500,0.9436555522285451
57600,0.9597200583785676
57700,0.98
57800,0.98
57900,0.97
58000,0.9557893006746742
58100,0.9606785308990231
58200,0.9659460355750136
58300,0.9813188852341312
58400,0.9554108226905393
58500,0.9654108226905395
58600,0.9654108226905393
58700,0.93
58800,0.9159460355750135
58900,0.9455677611233722
59000,0.95
59100,0.98
59200,0.96
59300,0.9902620798834667
59400,0.96
59500,0.9854108226905393
59600,0.98
59700,0.9861565220087749
59800,0.9659460355750136
59900,0.9759460355750136
60000,0.99
60100,0.954889230224349
60200,0.9790663749190844
60300,0.9754108226905394
60400,0.98
60500,0.96
60600,0.9753728496591176
60700,0.99
60800,0.960783672349657
60900,1.0
61000,0.9708352657993626
61100,0.95
61200,0.9403000529148884
61300,0.98
61400,0.97
61500,0.96
61600,0.9759460355750136
61700,1.0
61800,0.95
61900,0.9291413488236101
62000,0.9653728496591176
62100,0.98
62200,0.9862081154584803
62300,0.97
62400,0.9654108226905393
62500,0.98
62600,0.9759460355750136
62700,0.9759460355750136
62800,0.9659460355750136
62900,0.9459367234968721
63000,0.929778460448698
63100,0.99
63200,0.97
63300,0.9765565142239112
63400,0.9702620798834667
63500,0.9653728496591176
63600,0.95
63700,0.964889230224349
63800,0.9468495282605636
63900,0.974889230224349
64000,0.99
64100,0.97
64200,0.9651513101078157
64300,0.98
64400,0.96
64500,0.974889230224349
64600,0.9554108226905393
64700,0.9602620798834667
64800,0.9711320711150878
64900,0.99
65000,0.98
65100,0.9954108226905393
65200,0.9570710678118656
65300,0.9559460355750136
65400,0.9630171033868791
65500,0.96
65600,0.9859460355750136
65700,0.9859460355750136
65800,0.9713568582655528
65900,0.99
66000,0.9753728496591176
66100,0.9853728496591176
66200,0.994889230224349
66300,0.9754108226905394
66400,0.9418920711500272
66500,0.9953728496591177
66600,0.9854108226905393
66700,0.96
66800,0.94
66900,0.98
67000,0.97
67100,0.97
67200,0.97
67300,0.98
67400,0.9851892831392374
67500,0.99
67600,0.95
67700,0.97
67800,0.974889230224349
67900,0.94
68000,0.9759460355750136
68100,0.9754108226905395
68200,0.9608352657993626
68300,0.984889230224349
68400,0.9407836723496571
68500,0.9759460355750136
68600,0.9853728496591176
68700,0.9661944950401966
68800,0.9659460355750136
68900,0.99
69000,0.95
69100,0.9959460355750136
69200,0.97
69300,0.9513568582655529
69400,0.945672902574006
69500,0.9413568582655529
69600,0.97
69700,1.0
69800,0.9597784604486981
69900,0.964889230224349
70000,0.9354108226905394
70100,0.9756729025740062
70200,0.9467813013743762
70300,0.9557108756054279
70400,0.98
70500,0.97
70600,0.9718920711500272
70700,0.98
70800,0.954889230224349
70900,0.974889230224349
71000,0.9754108226905395
71100,0.9759460355750136
71200,0.9754108226905395
71300,0.964889230224349
71400,0.97
71500,0.9508216453810787
71600,0.95
71700,0.98
71800,0.964889230224349
71900,0.964889230224349
72000,0.96
72100,0.94
72200,0.9407836723496571
72300,0.9437841423000544
72400,0.97
72500,0.9454108226905393
72600,0.9353728496591177
72700,0.9608216453810787
72800,0.9759460355750136
72900,0.97
73000,0.98
73100,0.9654108226905395
73200,0.97
73300,0.98
73400,0.93
73500,0.9772649208091448
73600,0.99
73700,0.97
73800,0.95
73900,0.994889230224349
74000,0.99
74100,0.994889230224349
74200,0.9702620798834667
74300,0.98
74400,0.9808352657993626
74500,0.99
74600,0.9353728496591177
74700,0.9854108226905395
74800,0.98
74900,0.97
75000,0.9559460355750136
